3,22,2,1,1,24,123,1781,1,2500.21870000273,1
3,22,2,0,9,144,943,1654,9,2150.63879999798,1
3,22,2,2,2,94,243,1734,2,1700.2827000033,1
3,22,2,0,9,131,930,1629,9,2433.78769999981,1
3,22,2,0,9,111,910,1635,9,2101.46729999906,1
3,22,2,1,1,25,124,1704,1,2533.47099999883,1
3,22,2,1,1,2,101,1772,9,2200.19990000219,0
3,22,2,1,1,20,119,1788,1,2550.12940000233,1
3,22,2,1,1,40,139,1510,1,2483.7907000001,1
3,22,2,2,2,91,240,1522,2,1467.13839999939,1
3,22,2,1,1,15,114,1740,1,2616.96959999972,1
3,22,2,0,9,115,914,1545,9,2233.65619999822,1
3,22,2,0,9,121,920,1532,9,2217.4640000012,1
3,22,2,2,2,78,227,1575,2,1350.48219999953,1
3,22,2,1,1,10,109,1790,1,2450.34120000128,1
3,22,2,2,2,86,235,1586,2,1167.12460000053,1
3,22,2,1,1,16,115,1542,1,2217.1316999993,1
3,22,2,0,9,119,918,1523,9,2400.41959999871,1
3,22,2,0,9,146,945,1522,9,2150.13519999775,1
3,22,2,1,1,26,125,1728,1,2900.18730000156,1
3,22,2,2,2,68,217,1541,2,1250.8751000023,1
3,22,2,0,9,141,940,1756,9,2300.30959999931,1
3,22,2,1,1,36,135,1747,1,2383.48930000211,1
3,22,2,2,2,74,223,1573,2,1667.28030000013,1
3,22,2,1,1,34,133,1513,9,2833.49929999895,0
3,22,2,2,2,66,215,1788,2,1016.76199999929,1
3,22,2,0,9,130,929,1740,9,2300.16189999878,1
3,22,2,2,2,61,210,1726,2,2250.33659999826,1
3,22,2,2,2,85,234,1776,2,2016.800100002,1
3,22,2,2,2,67,216,1664,2,1533.4677000028,1
3,22,2,2,2,69,218,1544,2,1350.42739999699,1
3,22,2,2,2,64,213,1710,2,1850.29880000002,1
3,22,2,0,9,104,903,1659,9,3000.20909999876,1
3,22,2,1,1,21,120,1697,1,2550.00189999919,1
3,22,2,2,2,99,248,1503,9,2316.83010000052,0
3,22,2,0,9,142,941,1687,9,3166.85159999906,1
3,22,2,1,1,13,112,1788,1,2583.69329999914,1
3,22,2,2,2,79,228,1685,2,1400.13410000029,1
3,22,2,0,9,116,915,1748,9,2133.4984999994,1
3,22,2,2,2,82,231,1750,2,2733.66270000042,1
3,22,2,2,2,92,241,1516,2,1316.73440000304,1
3,22,2,1,1,32,131,1509,1,2483.43359999853,1
3,22,2,2,2,87,236,1727,2,1150.12299999944,1
3,22,2,2,2,62,211,1576,2,1683.669500002,1
3,22,2,1,1,46,145,1647,1,2500.14279999959,1
3,22,2,2,2,71,220,1753,2,1983.72039999958,1
3,22,2,2,2,88,237,1726,2,1599.99270000117,1
3,22,2,0,9,128,927,1620,9,2066.97919999715,1
3,22,2,0,9,117,916,1662,9,1850.31589999926,1
3,22,2,1,1,7,106,1583,1,2200.13599999947,1
3,22,2,2,2,55,204,1535,2,2383.77580000088,1
3,22,2,1,1,22,121,1510,1,2166.79440000007,1
3,22,2,0,9,109,908,1707,9,1866.99759999829,1
3,22,2,1,1,37,136,1709,1,1550.40459999873,1
3,22,2,1,1,9,108,1788,1,1800.41460000211,1
3,22,2,2,2,52,201,1704,2,1216.99530000114,1
3,22,2,1,1,12,111,1792,1,2150.6509000028,1
3,22,2,0,9,108,907,1696,9,1617.31270000018,1
3,22,2,1,1,14,113,1646,1,2517.01590000084,1
3,22,2,2,2,80,229,1642,2,983.602100001008,1
3,22,2,1,1,1,100,1745,1,2266.7672000025,1
3,22,2,2,2,89,238,1614,2,1333.56700000149,1
3,22,2,2,2,73,222,1745,2,1433.60670000038,1
3,22,2,2,2,70,219,1577,2,1633.60649999959,1
3,22,2,1,1,44,143,1739,1,1766.99580000059,1
3,22,2,2,2,77,226,1559,2,1683.63949999912,1
3,22,2,1,1,45,144,1556,1,1950.32890000221,1
3,22,2,1,1,30,129,1551,1,2083.71749999787,1
3,22,2,2,2,100,249,1601,2,950.009500000306,1
3,22,2,2,2,63,212,1652,2,1666.80499999711,1
3,22,2,0,9,150,949,1572,9,1800.14680000022,1
3,22,2,0,9,134,933,1579,9,2150.13449999969,1
3,22,2,1,1,43,142,1730,1,3367.1566999983,1
3,22,2,2,2,97,246,1671,2,1366.66640000112,1
3,22,2,0,9,105,904,1549,9,2300.42500000127,1
3,22,2,1,1,6,105,1529,1,2417.19370000283,1
3,22,2,0,9,145,944,1620,9,2150.16059999834,1
3,22,2,1,1,5,104,1690,1,3150.16199999809,1
3,22,2,0,9,123,922,1501,9,2383.66740000129,1
3,22,2,0,9,133,932,1554,9,2350.15130000102,1
3,22,2,0,9,149,948,1555,9,2400.14899999733,1
3,22,2,2,2,90,239,1670,2,1366.91200000132,1
3,22,2,1,1,47,146,1634,1,2717.06639999684,1
3,22,2,1,1,48,147,1694,1,2567.10350000139,1
3,22,2,0,9,103,902,1593,9,2733.40839999946,1
3,22,2,2,2,54,203,1548,2,1700.13409999956,1
3,22,2,0,9,102,901,1739,9,1900.18159999818,1
3,22,2,1,1,31,130,1712,1,2916.93339999983,1
3,22,2,2,2,58,207,1602,2,1066.97310000163,1
3,22,2,1,1,19,118,1738,2,2366.98999999862,0
3,22,2,0,9,140,939,1543,9,2716.81569999782,1
3,22,2,2,2,98,247,1641,2,2083.76770000177,1
3,22,2,2,2,60,209,1567,2,1533.94970000227,1
3,22,2,2,2,81,230,1605,2,1600.30370000095,1
3,22,2,2,2,83,232,1676,2,1950.34990000204,1
3,22,2,0,9,136,935,1540,9,2566.77000000127,1
3,22,2,0,9,137,936,1761,9,2117.11680000008,1
3,22,2,2,2,59,208,1676,2,1433.78060000032,1
3,22,2,0,9,106,905,1681,9,1967.05080000174,1
3,22,2,1,1,38,137,1595,1,2716.7128000001,1
3,22,2,2,2,51,200,1583,2,1549.95490000147,1
3,22,2,1,1,29,128,1697,1,2866.94109999735,1
3,22,2,1,1,27,126,1723,1,2416.803600001,1
3,22,2,0,9,122,921,1789,9,1983.67660000076,1
3,22,2,0,9,107,906,1579,9,2116.79119999826,1
3,22,2,0,9,118,917,1799,9,3166.6815000026,1
3,22,2,1,1,35,134,1529,1,2300.284500001,1
3,22,2,0,9,129,928,1578,9,2316.94169999901,1
3,22,2,2,2,84,233,1665,2,1233.59489999712,1
3,22,2,0,9,148,947,1537,9,3400.0546999996,1
3,22,2,0,9,125,924,1746,9,2533.50929999942,1
3,22,2,0,9,120,919,1633,9,1917.07959999985,1
3,22,2,2,2,96,245,1539,1,3050.29759999888,0
3,22,2,1,1,28,127,1618,1,3250.19320000138,1
3,22,2,0,9,132,931,1774,9,2600.34770000129,1
3,22,2,1,1,33,132,1583,1,2950.37760000196,1
3,22,2,1,1,42,141,1614,1,3650.10819999952,1
3,22,2,0,9,124,923,1733,9,2333.65109999795,1
3,22,2,1,1,39,138,1786,1,2683.64799999836,1
3,22,2,1,1,11,110,1547,1,3333.45629999894,1
3,22,2,1,1,50,149,1727,1,2350.1013999994,1
3,22,2,0,9,114,913,1774,9,3200.06020000073,1
3,22,2,2,2,93,242,1659,2,2066.81889999891,1
3,22,2,0,9,139,938,1665,9,2783.63800000079,1
3,22,2,2,2,53,202,1697,2,1500.13989999934,1
3,22,2,1,1,49,148,1713,1,2350.44840000046,1
3,22,2,1,1,23,122,1755,1,2883.65939999858,1
3,22,2,2,2,65,214,1768,2,2483.40309999912,1
3,22,2,0,9,138,937,1674,9,2050.41269999856,1
3,22,2,2,2,57,206,1788,2,1033.59799999816,1
3,22,2,0,9,112,911,1525,9,1850.32010000214,1
3,22,2,0,9,143,942,1605,9,1550.36370000016,1
3,22,2,0,9,127,926,1525,9,2216.80529999867,1
3,22,2,1,1,8,107,1664,1,2283.46020000026,1
3,22,2,1,1,3,102,1538,1,2250.13509999917,1
3,22,2,0,9,126,925,1761,9,1833.65589999812,1
3,22,2,0,9,135,934,1543,9,1166.98860000179,1
3,22,2,2,2,75,224,1779,2,1583.67260000159,1
