3,12,1,1,1,24,123,1781,1,1833.12779999687,1
3,12,1,0,9,144,943,1654,9,1883.95590000437,1
3,12,1,2,2,94,243,1734,2,1000.82950000069,1
3,12,1,0,9,131,930,1629,9,1517.16799999122,1
3,12,1,0,9,111,910,1635,9,1433.67549999675,1
3,12,1,1,1,25,124,1704,1,1533.96209998755,1
3,12,1,1,1,2,101,1772,1,1517.22280000104,1
3,12,1,1,1,20,119,1788,1,1751.09710000106,1
3,12,1,1,1,40,139,1510,1,1667.22760000266,1
3,12,1,2,2,91,240,1522,2,800.232399997185,1
3,12,1,1,1,15,114,1740,1,2083.89819999866,1
3,12,1,0,9,115,914,1545,9,2117.08380001073,1
3,12,1,0,9,121,920,1532,9,1750.86209998699,1
3,12,1,2,2,78,227,1575,2,884.129400001257,1
3,12,1,1,1,10,109,1790,1,1617.03570000827,1
3,12,1,2,2,86,235,1586,2,1200.48529999622,1
3,12,1,1,1,16,115,1542,1,1816.95449999825,1
3,12,1,0,9,119,918,1523,9,2150.04019999469,1
3,12,1,0,9,146,945,1522,9,1717.23749999364,1
3,12,1,1,1,26,125,1728,1,1883.43359999999,1
3,12,1,2,2,68,217,1541,2,2384.00210000691,1
3,12,1,0,9,141,940,1756,9,1417.07350000797,1
3,12,1,1,1,36,135,1747,1,2533.77439999895,1
3,12,1,2,2,74,223,1573,2,1133.99049999134,1
3,12,1,1,1,34,133,1513,1,2050.12620000343,1
3,12,1,2,2,66,215,1788,2,750.505900010467,1
3,12,1,0,9,130,929,1740,9,1566.66080000286,1
3,12,1,2,2,61,210,1726,2,1116.95940000936,1
3,12,1,2,2,85,234,1776,2,1300.25620000379,1
3,12,1,2,2,67,216,1664,2,2066.78950000787,1
3,12,1,2,2,69,218,1544,2,1033.59730000375,1
3,12,1,2,2,64,213,1710,2,1150.30999999726,1
3,12,1,0,9,104,903,1659,9,1766.95750000363,1
3,12,1,1,1,21,120,1697,1,2283.45170000102,1
3,12,1,2,2,99,248,1503,2,2100.27799999807,1
3,12,1,0,9,142,941,1687,9,1716.96419999353,1
3,12,1,1,1,13,112,1788,1,2433.37830000382,1
3,12,1,2,2,79,228,1685,2,1733.69389999425,1
3,12,1,0,9,116,915,1748,9,1550.30169998645,1
3,12,1,2,2,82,231,1750,2,1300.29049998848,1
3,12,1,2,2,92,241,1516,2,1550.40490000101,1
3,12,1,1,1,32,131,1509,9,1966.76840000146,0
3,12,1,2,2,87,236,1727,2,1183.51069999335,1
3,12,1,2,2,62,211,1576,2,1617.02819999482,1
3,12,1,1,1,46,145,1647,1,1650.31300000555,1
3,12,1,2,2,71,220,1753,2,950.180300002103,1
3,12,1,2,2,88,237,1726,2,1516.99029999145,1
3,12,1,0,9,128,927,1620,9,1667.03450000205,1
3,12,1,0,9,117,916,1662,9,1383.54369999433,1
3,12,1,1,1,7,106,1583,1,1500.35699999717,1
3,12,1,2,2,55,204,1535,2,1583.43669999158,1
3,12,1,1,1,22,121,1510,1,1450.40400000289,1
3,12,1,0,9,109,908,1707,9,1733.68920000212,1
3,12,1,1,1,37,136,1709,1,1450.02629999362,1
3,12,1,1,1,9,108,1788,1,1867.04230000032,1
3,12,1,2,2,52,201,1704,2,1766.81099999405,1
3,12,1,1,1,12,111,1792,1,1583.42989999801,1
3,12,1,0,9,108,907,1696,9,1733.64679999941,1
3,12,1,1,1,14,113,1646,1,2000.1484999957,1
3,12,1,2,2,80,229,1642,2,1150.01969999867,1
3,12,1,1,1,1,100,1745,1,2250.12279998919,1
3,12,1,2,2,89,238,1614,2,1283.64239999792,1
3,12,1,2,2,73,222,1745,2,1083.61159999913,1
3,12,1,2,2,70,219,1577,2,3150.25849999802,1
3,12,1,1,1,44,143,1739,1,2500.24760000815,1
3,12,1,2,2,77,226,1559,2,1233.64920000313,1
3,12,1,1,1,45,144,1556,1,2166.71630000928,1
3,12,1,1,1,30,129,1551,1,1733.7045000022,1
3,12,1,2,2,100,249,1601,2,1383.41719999153,1
3,12,1,2,2,63,212,1652,2,2050.34919999889,1
3,12,1,0,9,150,949,1572,9,1600.0681000005,1
3,12,1,0,9,134,933,1579,9,1800.23619999702,1
3,12,1,1,1,43,142,1730,1,3100.29750000103,1
3,12,1,2,2,97,246,1671,2,2066.95229999605,1
3,12,1,0,9,105,904,1549,9,1867.11550000473,1
3,12,1,1,1,6,105,1529,1,2616.82150000706,1
3,12,1,0,9,145,944,1620,9,1716.78069999325,1
3,12,1,1,1,5,104,1690,1,2817.02689999656,1
3,12,1,0,9,123,922,1501,9,1383.45079999999,1
3,12,1,0,9,133,932,1554,9,1933.397899993,1
3,12,1,0,9,149,948,1555,9,1533.45429999172,1
3,12,1,2,2,90,239,1670,2,1383.43670000904,1
3,12,1,1,1,47,146,1634,1,2683.73859999701,1
3,12,1,1,1,48,147,1694,1,1600.10109998984,1
3,12,1,0,9,103,902,1593,9,1250.29330000689,1
3,12,1,2,2,54,203,1548,2,1200.34700000542,1
3,12,1,0,9,102,901,1739,9,1433.59950000013,1
3,12,1,1,1,31,130,1712,1,2383.4468999994,1
3,12,1,2,2,58,207,1602,2,1416.95210000034,1
3,12,1,1,1,19,118,1738,1,1883.58049999806,1
3,12,1,0,9,140,939,1543,9,1533.71970000444,1
3,12,1,2,2,98,247,1641,2,1650.35729999363,1
3,12,1,2,2,60,209,1567,2,1400.1222000079,1
3,12,1,2,2,81,230,1605,2,1200.0410999899,1
3,12,1,2,2,83,232,1676,2,1666.65189999912,1
3,12,1,0,9,136,935,1540,9,2000.26439999056,1
3,12,1,0,9,137,936,1761,9,2066.65339999017,1
3,12,1,2,2,59,208,1676,2,1083.77840000321,1
3,12,1,0,9,106,905,1681,9,1783.4295000066,1
3,12,1,1,1,38,137,1595,1,2283.68139998929,1
3,12,1,2,2,51,200,1583,2,1833.35119999538,1
3,12,1,1,1,29,128,1697,1,2233.61860000296,1
3,12,1,1,1,27,126,1723,1,1883.33229999989,1
3,12,1,0,9,122,921,1789,9,1917.07700000552,1
3,12,1,0,9,107,906,1579,9,1783.66129999631,1
3,12,1,0,9,118,917,1799,9,1550.33050000202,1
3,12,1,1,1,35,134,1529,1,1367.04579999787,1
3,12,1,0,9,129,928,1578,9,1766.96969999466,1
3,12,1,2,2,84,233,1665,2,1183.62219999835,1
3,12,1,0,9,148,947,1537,9,1616.91630000132,1
3,12,1,0,9,125,924,1746,9,1150.33709999989,1
3,12,1,0,9,120,919,1633,9,1750.10459999612,1
3,12,1,2,2,96,245,1539,2,1350.34900000028,1
3,12,1,1,1,28,127,1618,9,1250.30810000317,0
3,12,1,0,9,132,931,1774,9,2167.38620000251,1
3,12,1,1,1,33,132,1583,1,1416.83640000701,1
3,12,1,1,1,42,141,1614,1,2000.1379000023,1
3,12,1,0,9,124,923,1733,9,1433.46670000756,1
3,12,1,1,1,39,138,1786,1,1400.04969999427,1
3,12,1,1,1,11,110,1547,1,1817.00119999005,1
3,12,1,1,1,50,149,1727,1,1433.62110000453,1
3,12,1,0,9,114,913,1774,9,1483.65399999602,1
3,12,1,2,2,93,242,1659,2,1166.99939999671,1
3,12,1,0,9,139,938,1665,9,1566.9276999979,1
3,12,1,2,2,53,202,1697,2,1200.31300000846,1
3,12,1,1,1,49,148,1713,9,1633.68600000103,0
3,12,1,1,1,23,122,1755,1,1550.09299999801,1
3,12,1,2,2,65,214,1768,2,2251.10040001164,1
3,12,1,0,9,138,937,1674,9,1250.2467000013,1
3,12,1,2,2,57,206,1788,2,1333.90490000602,1
3,12,1,0,9,112,911,1525,9,1433.68210000335,1
3,12,1,0,9,143,942,1605,9,1450.09460000438,1
3,12,1,0,9,127,926,1525,9,1800.32019999635,1
3,12,1,1,1,8,107,1664,1,1316.8227999995,1
3,12,1,1,1,3,102,1538,1,1650.1191000134,1
3,12,1,0,9,126,925,1761,9,1416.73929999524,1
3,12,1,0,9,135,934,1543,9,1566.72119999712,1
3,12,1,2,2,75,224,1779,2,1216.99849999277,1
3,12,1,0,9,113,912,1568,9,1266.77189998736,1
3,12,1,2,2,72,221,1576,2,1716.79880000011,1
3,12,1,2,2,95,244,1781,2,1533.36719999788,1
3,12,1,1,1,41,140,1632,1,2133.45690000278,1
3,12,1,2,2,56,205,1650,1,2450.29959999374,0
3,12,1,1,1,17,116,1626,1,1766.9550999999,1
3,12,1,1,1,4,103,1774,1,1483.63080000854,1
3,12,1,1,1,18,117,1775,1,2167.04739999841,1
3,12,1,0,9,101,900,1548,9,1533.35140000854,1
3,12,1,0,9,147,946,1572,9,1816.76900001185,1
3,12,1,2,2,76,225,1605,2,1233.63650000829,1
3,12,1,0,9,110,909,1725,9,1517.00989999517,1
